,geoName,geoCode,STATE,COUNTY,GOOGLE_DMA
823,Des Moines-Ames IA,679,IA,Polk,Des Moines-Ames IA
824,Des Moines-Ames IA,679,IA,Poweshiek,Des Moines-Ames IA
825,Des Moines-Ames IA,679,IA,Ringgold,Des Moines-Ames IA
826,Des Moines-Ames IA,679,IA,Story,Des Moines-Ames IA
827,Des Moines-Ames IA,679,IA,Taylor,Des Moines-Ames IA
828,Des Moines-Ames IA,679,IA,Union,Des Moines-Ames IA
829,Des Moines-Ames IA,679,IA,Warren,Des Moines-Ames IA
830,Des Moines-Ames IA,679,IA,Wayne,Des Moines-Ames IA
831,Des Moines-Ames IA,679,IA,Webster,Des Moines-Ames IA
832,Des Moines-Ames IA,679,IA,Wright,Des Moines-Ames IA
833,Detroit MI,505,MI,Lapeer,Detroit MI
834,Detroit MI,505,MI,Livingston,Detroit MI
835,Detroit MI,505,MI,Macomb,Detroit MI
836,Detroit MI,505,MI,Monroe,Detroit MI
837,Detroit MI,505,MI,Oakland,Detroit MI
838,Detroit MI,505,MI,St. Clair,Detroit MI
839,Detroit MI,505,MI,Sanilac,Detroit MI
840,Detroit MI,505,MI,Washtenaw,Detroit MI
841,Detroit MI,505,MI,Wayne,Detroit MI
842,Dothan AL,606,AL,Coffee,Dothan AL
843,Dothan AL,606,AL,Dale,Dothan AL
844,Dothan AL,606,AL,Geneva,Dothan AL
845,Dothan AL,606,AL,Henry,Dothan AL
846,Dothan AL,606,AL,Houston,Dothan AL
847,Dothan AL,606,GA,Early,Dothan AL
848,Dothan AL,606,GA,Seminole,Dothan AL
849,Duluth MN-Superior WI,676,MI,Gogebic,Duluth MN-Superior WI
850,Duluth MN-Superior WI,676,MN,Carlton,Duluth MN-Superior WI
851,Duluth MN-Superior WI,676,MN,Cook,Duluth MN-Superior WI
852,Duluth MN-Superior WI,676,MN,Itasca,Duluth MN-Superior WI
853,Duluth MN-Superior WI,676,MN,Koochiching,Duluth MN-Superior WI
854,Duluth MN-Superior WI,676,MN,Lake,Duluth MN-Superior WI
855,Duluth MN-Superior WI,676,MN,St. Louis,Duluth MN-Superior WI
856,Duluth MN-Superior WI,676,WI,Ashland,Duluth MN-Superior WI
857,Duluth MN-Superior WI,676,WI,Bayfield,Duluth MN-Superior WI
858,Duluth MN-Superior WI,676,WI,Douglas,Duluth MN-Superior WI
859,Duluth MN-Superior WI,676,WI,Iron,Duluth MN-Superior WI
860,Duluth MN-Superior WI,676,WI,Sawyer,Duluth MN-Superior WI
861,El Paso TX,765,NM,Dona Ana,El Paso TX
862,El Paso TX,765,TX,Culberson,El Paso TX
863,El Paso TX,765,TX,El Paso,El Paso TX
864,El Paso TX,765,TX,Hudspeth,El Paso TX
865,Elmira NY,565,NY,Chemung,Elmira NY
866,Elmira NY,565,NY,Schuyler,Elmira NY
867,Elmira NY,565,NY,Steuben,Elmira NY
868,Elmira NY,565,PA,Tioga,Elmira NY
869,Erie PA,516,PA,Crawford,Erie PA
870,Erie PA,516,PA,Erie,Erie PA
871,Erie PA,516,PA,Warren,Erie PA
872,Eugene OR,801,OR,Benton,Eugene OR
873,Eugene OR,801,OR,Coos,Eugene OR
874,Eugene OR,801,OR,Douglas,Eugene OR
875,Eugene OR,801,OR,Lane,Eugene OR
876,Eureka CA,802,CA,Del Norte,Eureka CA
877,Eureka CA,802,CA,Humboldt,Eureka CA
878,Evansville IN,649,IL,Edwards,Evansville IN
879,Evansville IN,649,IL,Wabash,Evansville IN
880,Evansville IN,649,IL,Wayne,Evansville IN
881,Evansville IN,649,IL,White,Evansville IN
882,Evansville IN,649,IN,Dubois,Evansville IN
883,Evansville IN,649,IN,Gibson,Evansville IN
884,Evansville IN,649,IN,Perry,Evansville IN
885,Evansville IN,649,IN,Pike,Evansville IN
886,Evansville IN,649,IN,Posey,Evansville IN
887,Evansville IN,649,IN,Spencer,Evansville IN
888,Evansville IN,649,IN,Vanderburgh,Evansville IN
889,Evansville IN,649,IN,Warrick,Evansville IN
890,Evansville IN,649,KY,Daviess,Evansville IN
891,Evansville IN,649,KY,Hancock,Evansville IN
892,Evansville IN,649,KY,Henderson,Evansville IN
893,Evansville IN,649,KY,Hopkins,Evansville IN
894,Evansville IN,649,KY,Mclean,Evansville IN
895,Evansville IN,649,KY,Muhlenberg,Evansville IN
896,Evansville IN,649,KY,Ohio,Evansville IN
897,Evansville IN,649,KY,Union,Evansville IN
898,Evansville IN,649,KY,Webster,Evansville IN
899,Fairbanks AK,745,AK,Fairbanks North Star Borough,Fairbanks AK
900,Fairbanks AK,745,AK,Juneau Borough,Fairbanks AK
901,Fargo-Valley City ND,724,MN,Becker,Fargo-Valley City ND
902,Fargo-Valley City ND,724,MN,Clay,Fargo-Valley City ND
903,Fargo-Valley City ND,724,MN,Clearwater,Fargo-Valley City ND
904,Fargo-Valley City ND,724,MN,Kittson,Fargo-Valley City ND
905,Fargo-Valley City ND,724,MN,Lake Of The Woods,Fargo-Valley City ND
906,Fargo-Valley City ND,724,MN,Mahnomen,Fargo-Valley City ND
907,Fargo-Valley City ND,724,MN,Marshall,Fargo-Valley City ND
908,Fargo-Valley City ND,724,MN,Norman,Fargo-Valley City ND
909,Fargo-Valley City ND,724,MN,Otter Tail,Fargo-Valley City ND
910,Fargo-Valley City ND,724,MN,Pennington,Fargo-Valley City ND
911,Fargo-Valley City ND,724,MN,Polk,Fargo-Valley City ND
912,Fargo-Valley City ND,724,MN,Red Lake,Fargo-Valley City ND
913,Fargo-Valley City ND,724,MN,Roseau,Fargo-Valley City ND
914,Fargo-Valley City ND,724,MN,Wilkin,Fargo-Valley City ND
915,Fargo-Valley City ND,724,ND,Barnes,Fargo-Valley City ND
916,Fargo-Valley City ND,724,ND,Benson,Fargo-Valley City ND
917,Fargo-Valley City ND,724,ND,Cass,Fargo-Valley City ND
918,Fargo-Valley City ND,724,ND,Cavalier,Fargo-Valley City ND
919,Fargo-Valley City ND,724,ND,Dickey,Fargo-Valley City ND
920,Fargo-Valley City ND,724,ND,Eddy,Fargo-Valley City ND
921,Fargo-Valley City ND,724,ND,Foster,Fargo-Valley City ND
922,Fargo-Valley City ND,724,ND,Grand Forks,Fargo-Valley City ND
923,Fargo-Valley City ND,724,ND,Griggs,Fargo-Valley City ND
924,Fargo-Valley City ND,724,ND,Lamoure,Fargo-Valley City ND
925,Fargo-Valley City ND,724,ND,Nelson,Fargo-Valley City ND
926,Fargo-Valley City ND,724,ND,Pembina,Fargo-Valley City ND
927,Fargo-Valley City ND,724,ND,Ramsey,Fargo-Valley City ND
928,Fargo-Valley City ND,724,ND,Ransom,Fargo-Valley City ND
929,Fargo-Valley City ND,724,ND,Richland,Fargo-Valley City ND
930,Fargo-Valley City ND,724,ND,Sargent,Fargo-Valley City ND
931,Fargo-Valley City ND,724,ND,Steele,Fargo-Valley City ND
932,Fargo-Valley City ND,724,ND,Stutsman,Fargo-Valley City ND
933,Fargo-Valley City ND,724,ND,Towner,Fargo-Valley City ND
934,Fargo-Valley City ND,724,ND,Traill,Fargo-Valley City ND
935,Fargo-Valley City ND,724,ND,Walsh,Fargo-Valley City ND
936,Flint-Saginaw-Bay City MI,513,MI,Arenac,Flint-Saginaw-Bay City MI
937,Flint-Saginaw-Bay City MI,513,MI,Bay,Flint-Saginaw-Bay City MI
938,Flint-Saginaw-Bay City MI,513,MI,Genesee,Flint-Saginaw-Bay City MI
939,Flint-Saginaw-Bay City MI,513,MI,Gladwin,Flint-Saginaw-Bay City MI
940,Flint-Saginaw-Bay City MI,513,MI,Gratiot,Flint-Saginaw-Bay City MI
941,Flint-Saginaw-Bay City MI,513,MI,Huron,Flint-Saginaw-Bay City MI
942,Flint-Saginaw-Bay City MI,513,MI,Iosco,Flint-Saginaw-Bay City MI
943,Flint-Saginaw-Bay City MI,513,MI,Isabella,Flint-Saginaw-Bay City MI
944,Flint-Saginaw-Bay City MI,513,MI,Midland,Flint-Saginaw-Bay City MI
945,Flint-Saginaw-Bay City MI,513,MI,Ogemaw,Flint-Saginaw-Bay City MI
946,Flint-Saginaw-Bay City MI,513,MI,Saginaw,Flint-Saginaw-Bay City MI
947,Flint-Saginaw-Bay City MI,513,MI,Shiawassee,Flint-Saginaw-Bay City MI
948,Flint-Saginaw-Bay City MI,513,MI,Tuscola,Flint-Saginaw-Bay City MI
949,Florence-Myrtle Beach SC,570,NC,Robeson,Florence-Myrtle Beach SC
950,Florence-Myrtle Beach SC,570,NC,Scotland,Florence-Myrtle Beach SC
951,Florence-Myrtle Beach SC,570,SC,Darlington,Florence-Myrtle Beach SC
952,Florence-Myrtle Beach SC,570,SC,Dillon,Florence-Myrtle Beach SC
953,Florence-Myrtle Beach SC,570,SC,Florence,Florence-Myrtle Beach SC
954,Florence-Myrtle Beach SC,570,SC,Horry,Florence-Myrtle Beach SC
955,Florence-Myrtle Beach SC,570,SC,Marion,Florence-Myrtle Beach SC
956,Florence-Myrtle Beach SC,570,SC,Marlboro,Florence-Myrtle Beach SC
957,Fresno-Visalia CA,866,CA,Fresno,Fresno-Visalia CA
958,Fresno-Visalia CA,866,CA,Kings,Fresno-Visalia CA
959,Fresno-Visalia CA,866,CA,Madera,Fresno-Visalia CA
960,Fresno-Visalia CA,866,CA,Mariposa,Fresno-Visalia CA
961,Fresno-Visalia CA,866,CA,Merced,Fresno-Visalia CA
962,Fresno-Visalia CA,866,CA,Tulare,Fresno-Visalia CA
963,Ft. Myers-Naples FL,571,FL,Charlotte,Ft. Myers-Naples FL
964,Ft. Myers-Naples FL,571,FL,Collier,Ft. Myers-Naples FL
965,Ft. Myers-Naples FL,571,FL,Desoto,Ft. Myers-Naples FL
966,Ft. Myers-Naples FL,571,FL,Glades,Ft. Myers-Naples FL
967,Ft. Myers-Naples FL,571,FL,Hendry,Ft. Myers-Naples FL
968,Ft. Myers-Naples FL,571,FL,Lee,Ft. Myers-Naples FL
969,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Benton,Ft. Smith-Fayetteville-Springdale-Rogers AR
970,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Crawford,Ft. Smith-Fayetteville-Springdale-Rogers AR
971,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Franklin,Ft. Smith-Fayetteville-Springdale-Rogers AR
972,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Johnson,Ft. Smith-Fayetteville-Springdale-Rogers AR
973,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Logan,Ft. Smith-Fayetteville-Springdale-Rogers AR
974,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Madison,Ft. Smith-Fayetteville-Springdale-Rogers AR
975,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Scott,Ft. Smith-Fayetteville-Springdale-Rogers AR
976,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Sebastian,Ft. Smith-Fayetteville-Springdale-Rogers AR
977,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,AR,Washington,Ft. Smith-Fayetteville-Springdale-Rogers AR
978,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,OK,Le Flore,Ft. Smith-Fayetteville-Springdale-Rogers AR
979,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,OK,Sequoyah,Ft. Smith-Fayetteville-Springdale-Rogers AR
980,Ft. Wayne IN,509,IN,Adams,Ft. Wayne IN
981,Ft. Wayne IN,509,IN,Allen,Ft. Wayne IN
982,Ft. Wayne IN,509,IN,De Kalb,Ft. Wayne IN
983,Ft. Wayne IN,509,IN,Huntington,Ft. Wayne IN
984,Ft. Wayne IN,509,IN,Jay,Ft. Wayne IN
985,Ft. Wayne IN,509,IN,Noble,Ft. Wayne IN
986,Ft. Wayne IN,509,IN,Steuben,Ft. Wayne IN
987,Ft. Wayne IN,509,IN,Wabash,Ft. Wayne IN
988,Ft. Wayne IN,509,IN,Wells,Ft. Wayne IN
989,Ft. Wayne IN,509,IN,Whitley,Ft. Wayne IN
990,Ft. Wayne IN,509,OH,Paulding,Ft. Wayne IN
991,Ft. Wayne IN,509,OH,Van Wert,Ft. Wayne IN
992,Gainesville FL,592,FL,Alachua,Gainesville FL
993,Gainesville FL,592,FL,Dixie,Gainesville FL
994,Gainesville FL,592,FL,Gilchrist,Gainesville FL
995,Gainesville FL,592,FL,Levy,Gainesville FL
996,Glendive MT,798,MT,Dawson,Glendive MT
997,Glendive MT,798,MT,Fallon,Glendive MT
998,Glendive MT,798,MT,Prairie,Glendive MT
999,Grand Junction-Montrose CO,773,CO,Delta,Grand Junction-Montrose CO
1000,Grand Junction-Montrose CO,773,CO,Mesa,Grand Junction-Montrose CO
1001,Grand Junction-Montrose CO,773,CO,Montrose,Grand Junction-Montrose CO
1002,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Allegan,Grand Rapids-Kalamazoo-Battle Creek MI
1003,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Barry,Grand Rapids-Kalamazoo-Battle Creek MI
1004,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Branch,Grand Rapids-Kalamazoo-Battle Creek MI
1005,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Calhoun,Grand Rapids-Kalamazoo-Battle Creek MI
1006,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Ionia,Grand Rapids-Kalamazoo-Battle Creek MI
1007,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Kalamazoo,Grand Rapids-Kalamazoo-Battle Creek MI
1008,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Kent,Grand Rapids-Kalamazoo-Battle Creek MI
1009,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Montcalm,Grand Rapids-Kalamazoo-Battle Creek MI
1010,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Muskegon,Grand Rapids-Kalamazoo-Battle Creek MI
1011,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Newaygo,Grand Rapids-Kalamazoo-Battle Creek MI
1012,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Oceana,Grand Rapids-Kalamazoo-Battle Creek MI
1013,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Ottawa,Grand Rapids-Kalamazoo-Battle Creek MI
1014,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,St. Joseph,Grand Rapids-Kalamazoo-Battle Creek MI
1015,Grand Rapids-Kalamazoo-Battle Creek MI,563,MI,Van Buren,Grand Rapids-Kalamazoo-Battle Creek MI
1016,Great Falls MT,755,MT,Blaine,Great Falls MT
1017,Great Falls MT,755,MT,Cascade,Great Falls MT
1018,Great Falls MT,755,MT,Chouteau,Great Falls MT
1019,Great Falls MT,755,MT,Fergus,Great Falls MT
1020,Great Falls MT,755,MT,Glacier,Great Falls MT
1021,Great Falls MT,755,MT,Hill,Great Falls MT
1022,Great Falls MT,755,MT,Judith Basin,Great Falls MT
1023,Great Falls MT,755,MT,Liberty,Great Falls MT
1024,Great Falls MT,755,MT,Phillips,Great Falls MT
1025,Great Falls MT,755,MT,Pondera,Great Falls MT
1026,Great Falls MT,755,MT,Teton,Great Falls MT
1027,Great Falls MT,755,MT,Toole,Great Falls MT
1028,Great Falls MT,755,MT,Valley,Great Falls MT
1029,Green Bay-Appleton WI,658,MI,Menominee,Green Bay-Appleton WI
1030,Green Bay-Appleton WI,658,WI,Brown,Green Bay-Appleton WI
1031,Green Bay-Appleton WI,658,WI,Calumet,Green Bay-Appleton WI
1032,Green Bay-Appleton WI,658,WI,Door,Green Bay-Appleton WI
1033,Green Bay-Appleton WI,658,WI,Fond Du Lac,Green Bay-Appleton WI
1034,Green Bay-Appleton WI,658,WI,Green Lake,Green Bay-Appleton WI
1035,Green Bay-Appleton WI,658,WI,Kewaunee,Green Bay-Appleton WI
1036,Green Bay-Appleton WI,658,WI,Manitowoc,Green Bay-Appleton WI
1037,Green Bay-Appleton WI,658,WI,Marinette,Green Bay-Appleton WI
1038,Green Bay-Appleton WI,658,WI,Menominee,Green Bay-Appleton WI
1039,Green Bay-Appleton WI,658,WI,Oconto,Green Bay-Appleton WI
1040,Green Bay-Appleton WI,658,WI,Outagamie,Green Bay-Appleton WI
1041,Green Bay-Appleton WI,658,WI,Shawano,Green Bay-Appleton WI
1042,Green Bay-Appleton WI,658,WI,Waupaca,Green Bay-Appleton WI
1043,Green Bay-Appleton WI,658,WI,Waushara,Green Bay-Appleton WI
1044,Green Bay-Appleton WI,658,WI,Winnebago,Green Bay-Appleton WI
1045,Greensboro-High Point-Winston Salem NC,518,NC,Alamance,Greensboro-High Point-Winston Salem NC
1046,Greensboro-High Point-Winston Salem NC,518,NC,Alleghany,Greensboro-High Point-Winston Salem NC
1047,Greensboro-High Point-Winston Salem NC,518,NC,Caswell,Greensboro-High Point-Winston Salem NC
1048,Greensboro-High Point-Winston Salem NC,518,NC,Davidson,Greensboro-High Point-Winston Salem NC
1049,Greensboro-High Point-Winston Salem NC,518,NC,Davie,Greensboro-High Point-Winston Salem NC
1050,Greensboro-High Point-Winston Salem NC,518,NC,Forsyth,Greensboro-High Point-Winston Salem NC
1051,Greensboro-High Point-Winston Salem NC,518,NC,Guilford,Greensboro-High Point-Winston Salem NC
1052,Greensboro-High Point-Winston Salem NC,518,NC,Montgomery,Greensboro-High Point-Winston Salem NC
1053,Greensboro-High Point-Winston Salem NC,518,NC,Randolph,Greensboro-High Point-Winston Salem NC
1054,Greensboro-High Point-Winston Salem NC,518,NC,Rockingham,Greensboro-High Point-Winston Salem NC
1055,Greensboro-High Point-Winston Salem NC,518,NC,Stokes,Greensboro-High Point-Winston Salem NC
1056,Greensboro-High Point-Winston Salem NC,518,NC,Surry,Greensboro-High Point-Winston Salem NC
1057,Greensboro-High Point-Winston Salem NC,518,NC,Wilkes,Greensboro-High Point-Winston Salem NC
1058,Greensboro-High Point-Winston Salem NC,518,NC,Yadkin,Greensboro-High Point-Winston Salem NC
1059,Greensboro-High Point-Winston Salem NC,518,VA,Patrick,Greensboro-High Point-Winston Salem NC
1060,Greenville-New Bern-Washington NC,545,NC,Beaufort,Greenville-New Bern-Washington NC
1061,Greenville-New Bern-Washington NC,545,NC,Bertie,Greenville-New Bern-Washington NC
1062,Greenville-New Bern-Washington NC,545,NC,Carteret,Greenville-New Bern-Washington NC
1063,Greenville-New Bern-Washington NC,545,NC,Craven,Greenville-New Bern-Washington NC
1064,Greenville-New Bern-Washington NC,545,NC,Duplin,Greenville-New Bern-Washington NC
1065,Greenville-New Bern-Washington NC,545,NC,Greene,Greenville-New Bern-Washington NC
1066,Greenville-New Bern-Washington NC,545,NC,Hyde,Greenville-New Bern-Washington NC
1067,Greenville-New Bern-Washington NC,545,NC,Jones,Greenville-New Bern-Washington NC
1068,Greenville-New Bern-Washington NC,545,NC,Lenoir,Greenville-New Bern-Washington NC
1069,Greenville-New Bern-Washington NC,545,NC,Martin,Greenville-New Bern-Washington NC
1070,Greenville-New Bern-Washington NC,545,NC,Onslow,Greenville-New Bern-Washington NC
1071,Greenville-New Bern-Washington NC,545,NC,Pamlico,Greenville-New Bern-Washington NC
1072,Greenville-New Bern-Washington NC,545,NC,Pitt,Greenville-New Bern-Washington NC
1073,Greenville-New Bern-Washington NC,545,NC,Tyrrell,Greenville-New Bern-Washington NC
1074,Greenville-New Bern-Washington NC,545,NC,Washington,Greenville-New Bern-Washington NC
1075,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,GA,Elbert,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1076,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,GA,Franklin,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1077,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,GA,Hart,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1078,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,GA,Stephens,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1079,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Buncombe,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1080,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Graham,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1081,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Haywood,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1082,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Henderson,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1083,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Jackson,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1084,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Mcdowell,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1085,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Macon,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1086,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Madison,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1087,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Mitchell,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1088,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Polk,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1089,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Rutherford,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1090,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Swain,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1091,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Transylvania,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1092,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,NC,Yancey,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1093,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Abbeville,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1094,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Anderson,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1095,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Cherokee,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1096,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Greenville,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1097,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Greenwood,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1098,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Laurens,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1099,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Oconee,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1100,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Pickens,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1101,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Spartanburg,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1102,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,SC,Union,Greenville-Spartanburg SC-Asheville NC-Anderson SC
1103,Greenwood-Greenville MS,647,AR,Chicot,Greenwood-Greenville MS
1104,Greenwood-Greenville MS,647,MS,Bolivar,Greenwood-Greenville MS
1105,Greenwood-Greenville MS,647,MS,Carroll,Greenwood-Greenville MS
1106,Greenwood-Greenville MS,647,MS,Grenada,Greenwood-Greenville MS
1107,Greenwood-Greenville MS,647,MS,Leflore,Greenwood-Greenville MS
1108,Greenwood-Greenville MS,647,MS,Sunflower,Greenwood-Greenville MS
1109,Greenwood-Greenville MS,647,MS,Tallahatchie,Greenwood-Greenville MS
1110,Greenwood-Greenville MS,647,MS,Washington,Greenwood-Greenville MS
1111,Harlingen-Weslaco-Brownsville-McAllen TX,636,TX,Cameron,Harlingen-Weslaco-Brownsville-McAllen TX
1112,Harlingen-Weslaco-Brownsville-McAllen TX,636,TX,Hidalgo,Harlingen-Weslaco-Brownsville-McAllen TX
1113,Harlingen-Weslaco-Brownsville-McAllen TX,636,TX,Starr,Harlingen-Weslaco-Brownsville-McAllen TX
1114,Harlingen-Weslaco-Brownsville-McAllen TX,636,TX,Willacy,Harlingen-Weslaco-Brownsville-McAllen TX
1115,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Adams,Harrisburg-Lancaster-Lebanon-York PA
1116,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Cumberland,Harrisburg-Lancaster-Lebanon-York PA
1117,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Dauphin,Harrisburg-Lancaster-Lebanon-York PA
1118,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Juniata,Harrisburg-Lancaster-Lebanon-York PA
1119,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Lancaster,Harrisburg-Lancaster-Lebanon-York PA
1120,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Lebanon,Harrisburg-Lancaster-Lebanon-York PA
1121,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Mifflin,Harrisburg-Lancaster-Lebanon-York PA
1122,Harrisburg-Lancaster-Lebanon-York PA,566,PA,Perry,Harrisburg-Lancaster-Lebanon-York PA
1123,Harrisburg-Lancaster-Lebanon-York PA,566,PA,York,Harrisburg-Lancaster-Lebanon-York PA
1124,Harrisonburg VA,569,VA,Augusta,Harrisonburg VA
1125,Harrisonburg VA,569,VA,Rockingham,Harrisonburg VA
1126,Harrisonburg VA,569,WV,Pendleton,Harrisonburg VA
1127,Hartford & New Haven CT,533,CT,Hartford,Hartford & New Haven CT
1128,Hartford & New Haven CT,533,CT,Litchfield,Hartford & New Haven CT
1129,Hartford & New Haven CT,533,CT,Middlesex,Hartford & New Haven CT
1130,Hartford & New Haven CT,533,CT,New Haven,Hartford & New Haven CT
1131,Hartford & New Haven CT,533,CT,New London,Hartford & New Haven CT
1132,Hartford & New Haven CT,533,CT,Tolland,Hartford & New Haven CT
1133,Hartford & New Haven CT,533,CT,Windham,Hartford & New Haven CT
1134,Hattiesburg-Laurel MS,710,MS,Covington,Hattiesburg-Laurel MS
1135,Hattiesburg-Laurel MS,710,MS,Forrest,Hattiesburg-Laurel MS
1136,Hattiesburg-Laurel MS,710,MS,Jasper,Hattiesburg-Laurel MS
1137,Hattiesburg-Laurel MS,710,MS,Jones,Hattiesburg-Laurel MS
1138,Hattiesburg-Laurel MS,710,MS,Lamar,Hattiesburg-Laurel MS
1139,Hattiesburg-Laurel MS,710,MS,Marion,Hattiesburg-Laurel MS
1140,Hattiesburg-Laurel MS,710,MS,Perry,Hattiesburg-Laurel MS
1141,Hattiesburg-Laurel MS,710,MS,Wayne,Hattiesburg-Laurel MS
1142,Helena MT,766,MT,Broadwater,Helena MT
1143,Helena MT,766,MT,Lewis And Clark,Helena MT
1144,Honolulu HI,744,HI,Hawaii,Honolulu HI
1145,Honolulu HI,744,HI,Honolulu,Honolulu HI
1146,Honolulu HI,744,HI,Kauai,Honolulu HI
1147,Honolulu HI,744,HI,Maui,Honolulu HI
1148,Houston TX,618,TX,Austin,Houston TX
1149,Houston TX,618,TX,Brazoria,Houston TX
1150,Houston TX,618,TX,Calhoun,Houston TX
1151,Houston TX,618,TX,Chambers,Houston TX
1152,Houston TX,618,TX,Colorado,Houston TX
1153,Houston TX,618,TX,Fort Bend,Houston TX
1154,Houston TX,618,TX,Galveston,Houston TX
1155,Houston TX,618,TX,Grimes,Houston TX
1156,Houston TX,618,TX,Harris,Houston TX
1157,Houston TX,618,TX,Jackson,Houston TX
1158,Houston TX,618,TX,Liberty,Houston TX
1159,Houston TX,618,TX,Matagorda,Houston TX
1160,Houston TX,618,TX,Montgomery,Houston TX
