"county_name","fips","county_population","state","place_id","place_name","properties","full_name","place_type"
"Hartford County","09003",904070,"Connecticut","0064fdc9446725f4","Marlborough",NULL,"Marlborough, CT","city"
"Hartford County","09003",904070,"Connecticut","01584ae34a2fc8c9","Farmington",NULL,"Farmington, CT","city"
"Hartford County","09003",904070,"Connecticut","a0399dae44255711","East Hartford",NULL,"East Hartford, CT","city"
"Hartford County","09003",904070,"Connecticut","01657c6c74b81d5e","Avon",NULL,"Avon, CT","city"
"Hartford County","09003",904070,"Connecticut","00a3967f0941f082","South Windsor",NULL,"South Windsor, CT","city"
"Hartford County","09003",904070,"Connecticut","5a21e7c5780ae351","Blue Hills",NULL,"Blue Hills, CT","city"
"Hartford County","09003",904070,"Connecticut","01d6f19009e2111a","Berlin",NULL,"Berlin, CT","city"
"Hartford County","09003",904070,"Connecticut","07d9ecb95c886000","Rocky Hill Community Center",NULL,"Rocky Hill Community Center","poi"
"Hartford County","09003",904070,"Connecticut","c3016cf522ec864b","Southwood Acres",NULL,"Southwood Acres, CT","city"
"Hartford County","09003",904070,"Connecticut","62a6a4ee7fa09a72","Kensington",NULL,"Kensington, CT","city"
"Hartford County","09003",904070,"Connecticut","07d9d28654c81000","Connecticut Children's Medical Center",NULL,"Connecticut Children's Medical Center","poi"
"Hartford County","09003",904070,"Connecticut","07d9dba97f081000","Lowe's Home Improvement",NULL,"Lowe's Home Improvement","poi"
"Hartford County","09003",904070,"Connecticut","07d9dbcc7b883002","CT Asthma & Allergy Center",NULL,"CT Asthma & Allergy Center","poi"
"Hartford County","09003",904070,"Connecticut","698d9cc9d76079f3","Broad Brook",NULL,"Broad Brook, CT","city"
"Hartford County","09003",904070,"Connecticut","6aa8fed181055ea1","Weatogue",NULL,"Weatogue, CT","city"
"Litchfield County","09005",185679,"Connecticut","0fc3a2ecc815e000","Starbucks",NULL,"Starbucks","poi"
"Litchfield County","09005",185679,"Connecticut","a91a6db1722d29ce","Oakville",NULL,"Oakville, CT","city"
"Litchfield County","09005",185679,"Connecticut","0143dc9e38d9028d","Watertown",NULL,"Watertown, CT","city"
"Litchfield County","09005",185679,"Connecticut","2e7baf7ee42e9f06","Woodbury Center",NULL,"Woodbury Center, CT","city"
"Litchfield County","09005",185679,"Connecticut","012aac2b777e63fc","New Milford",NULL,"New Milford, CT","city"
"Litchfield County","09005",185679,"Connecticut","10809d91ff547000","taconic ct",NULL,"taconic ct","poi"
"Litchfield County","09005",185679,"Connecticut","00171aa923438f56","Harwinton",NULL,"Harwinton, CT","city"
"Litchfield County","09005",185679,"Connecticut","01d25a2412697203","Torrington",NULL,"Torrington, CT","city"
"Litchfield County","09005",185679,"Connecticut","006214dd23fc3156","Winsted",NULL,"Winsted, CT","city"
"Litchfield County","09005",185679,"Connecticut","5251a6548baf204a","Norfolk",NULL,"Norfolk, CT","city"
"Litchfield County","09005",185679,"Connecticut","0fc2fa8577d42000","The Hit Club",NULL,"The Hit Club","poi"
"Litchfield County","09005",185679,"Connecticut","bcb651cdd2abdcae","Litchfield",NULL,"Litchfield, CT","city"
"Litchfield County","09005",185679,"Connecticut","01c47a7d28dce913","Thomaston",NULL,"Thomaston, CT","city"
"Litchfield County","09005",185679,"Connecticut","e4672520890c5a58","Terryville",NULL,"Terryville, CT","city"
"Litchfield County","09005",185679,"Connecticut","07d9e42338088002","CVS",NULL,"CVS","poi"
"Middlesex County","09007",167101,"Connecticut","009c8eac35ebae31","Westbrook Center",NULL,"Westbrook Center, CT","city"
"Middlesex County","09007",167101,"Connecticut","ca192b5dd3c2aa7d","Old Saybrook Center",NULL,"Old Saybrook Center, CT","city"
"Middlesex County","09007",167101,"Connecticut","8c814b789b5f7574","Middletown",NULL,"Middletown, CT","city"
"Middlesex County","09007",167101,"Connecticut","07d9f08686885000","Jurasic Park",NULL,"Jurasic Park","poi"
"Middlesex County","09007",167101,"Connecticut","003dafa26e2ef4e8","Cromwell",NULL,"Cromwell, CT","city"
"Middlesex County","09007",167101,"Connecticut","0126adf3643383c9","Middlefield",NULL,"Middlefield, CT","city"
"Middlesex County","09007",167101,"Connecticut","00ec30114696324c","Clinton",NULL,"Clinton, CT","city"
"Middlesex County","09007",167101,"Connecticut","0c5e80333d718444","HARTFORD & NEW HAVEN",NULL,"HARTFORD & NEW HAVEN","admin"
"Middlesex County","09007",167101,"Connecticut","07d9cc0616084005","Old Saybrook, CT",NULL,"Old Saybrook, CT","poi"
"Middlesex County","09007",167101,"Connecticut","01312c385a78fe53","Portland",NULL,"Portland, CT","city"
"Middlesex County","09007",167101,"Connecticut","0a3bbdd89f813953","Deep River",NULL,"Deep River, CT","city"
"Middlesex County","09007",167101,"Connecticut","01dcfbf3552f3afb","Essex",NULL,"Essex, CT","city"
"Middlesex County","09007",167101,"Connecticut","01fc71655bd6bb80","Saybrook Manor",NULL,"Saybrook Manor, CT","city"
"Middlesex County","09007",167101,"Connecticut","00b39dfa04895764","Durham",NULL,"Durham, CT","city"
"Middlesex County","09007",167101,"Connecticut","01a4cf396e352d03","Moodus",NULL,"Moodus, CT","city"
"Middlesex County","09007",167101,"Connecticut","b3bb153ed41fbba6","Lake Pocotopaug",NULL,"Lake Pocotopaug, CT","city"
"Middlesex County","09007",167101,"Connecticut","8029b540f8d6232a","East Hampton",NULL,"East Hampton, CT","city"
"New Haven County","09009",867593,"Connecticut","f9a4ed4d94a9b93f","Waterbury",NULL,"Waterbury, CT","city"
"New Haven County","09009",867593,"Connecticut","b5b8c8c3b9775063","Meriden",NULL,"Meriden, CT","city"
"New Haven County","09009",867593,"Connecticut","015e664c48444066","Milford",NULL,"Milford, CT","city"
"New Haven County","09009",867593,"Connecticut","e86b380cfefcced5","Connecticut",NULL,"Connecticut, USA","admin"
"New Haven County","09009",867593,"Connecticut","2c440fa845f602fa","Cheshire",NULL,"Cheshire, CT","city"
"New Haven County","09009",867593,"Connecticut","dc482d90e88b4cc7","North Haven",NULL,"North Haven, CT","city"
"New Haven County","09009",867593,"Connecticut","00ee37215d8e302b","Southbury",NULL,"Southbury, CT","city"
"New Haven County","09009",867593,"Connecticut","795003fb11ee9829","New Haven",NULL,"New Haven, CT","city"
"New Haven County","09009",867593,"Connecticut","eef3c9f5ea16259a","East Haven",NULL,"East Haven, CT","city"
"New Haven County","09009",867593,"Connecticut","09ed833e6b8f664f","Wallingford",NULL,"Wallingford, CT","city"
"New Haven County","09009",867593,"Connecticut","01ad247d23aef1ee","North Branford",NULL,"North Branford, CT","city"
"New Haven County","09009",867593,"Connecticut","016ee40b5590c45a","Hamden",NULL,"Hamden, CT","city"
"New Haven County","09009",867593,"Connecticut","c783883e2edd7454","West Haven",NULL,"West Haven, CT","city"
"New Haven County","09009",867593,"Connecticut","7b62343e287fb7c0","Orange",NULL,"Orange, CT","city"
"New Haven County","09009",867593,"Connecticut","b04794c3445e78cf","Ansonia",NULL,"Ansonia, CT","city"
"New Haven County","09009",867593,"Connecticut","0097beb83e25d264","Wolcott",NULL,"Wolcott, CT","city"
"New Haven County","09009",867593,"Connecticut","0dfd4d36fc892566","Naugatuck",NULL,"Naugatuck, CT","city"
"New Haven County","09009",867593,"Connecticut","01444f50023c13c0","Madison Center",NULL,"Madison Center, CT","city"
"New Haven County","09009",867593,"Connecticut","000bb5e36e4e5281","Oxford",NULL,"Oxford, CT","city"
"New Haven County","09009",867593,"Connecticut","07d9f32315884000","Yale-New Haven Hospital",NULL,"Yale-New Haven Hospital","poi"
"New Haven County","09009",867593,"Connecticut","0136444405eb084a","Guilford",NULL,"Guilford, CT","city"
"New Haven County","09009",867593,"Connecticut","011ed43727377df1","Woodbridge",NULL,"Woodbridge, CT","city"
"New Haven County","09009",867593,"Connecticut","8623c32ad993005b","Heritage Village",NULL,"Heritage Village, CT","city"
"New Haven County","09009",867593,"Connecticut","07d9dbd6b3c84000","Allegra's",NULL,"Allegra's","poi"
"New Haven County","09009",867593,"Connecticut","07d9e3b74b881000","Walgreens",NULL,"Walgreens","poi"
"New Haven County","09009",867593,"Connecticut","07d9e939af484000","Yale New Haven Hospital - Saint Raphael's Campus",NULL,"Yale New Haven Hospital - Saint Raphael's Campus","poi"
"New Haven County","09009",867593,"Connecticut","0056d20b0d799a81","Seymour",NULL,"Seymour, CT","city"
"New Haven County","09009",867593,"Connecticut","0121713275e464de","Prospect",NULL,"Prospect, CT","city"
"New Haven County","09009",867593,"Connecticut","000de1ab38d7b378","Middlebury",NULL,"Middlebury, CT","city"
"New Haven County","09009",867593,"Connecticut","01e2c8c75b1868ca","Branford",NULL,"Branford, CT","city"
"New Haven County","09009",867593,"Connecticut","07d9d22764c80000","Cafe Allegre",NULL,"Cafe Allegre","poi"
"New Haven County","09009",867593,"Connecticut","00cc5a3522ccd336","Beacon Falls",NULL,"Beacon Falls, CT","city"
"New London County","09011",271562,"Connecticut","ef3c73c42b10d51d","Old Mystic",NULL,"Old Mystic, CT","city"
"New London County","09011",271562,"Connecticut","c9cdbca03a00179b","Pawcatuck",NULL,"Pawcatuck, CT","city"
"New London County","09011",271562,"Connecticut","00574b3635c861ab","Stonington",NULL,"Stonington, CT","city"
"New London County","09011",271562,"Connecticut","f0b6719e74702740","Mystic",NULL,"Mystic, CT","city"
"New London County","09011",271562,"Connecticut","6e9c054da607b539","New London",NULL,"New London, CT","city"
"New London County","09011",271562,"Connecticut","019f214344e13e7e","Colchester",NULL,"Colchester, CT","city"
"New London County","09011",271562,"Connecticut","01a04a3016dfccf7","Waterford",NULL,"Waterford, CT","city"
"New London County","09011",271562,"Connecticut","280ad9d1d1fe1d71","Groton",NULL,"Groton, CT","city"
"New London County","09011",271562,"Connecticut","ca059e12283afa1e","Norwich",NULL,"Norwich, CT","city"
"New London County","09011",271562,"Connecticut","006074a34e8c361f","Montville",NULL,"Montville, CT","city"
"New London County","09011",271562,"Connecticut","0c9d0d6a3ed50001","Great Cedar Garage Level 4",NULL,"Great Cedar Garage Level 4","poi"
"New London County","09011",271562,"Connecticut","00eb4e0a42d22ea5","Gales Ferry",NULL,"Gales Ferry, CT","city"
"New London County","09011",271562,"Connecticut","00627b884512b296","Old Lyme",NULL,"Old Lyme, CT","city"
"New London County","09011",271562,"Connecticut","002e8043487fc2bb","Noank",NULL,"Noank, CT","city"
"New London County","09011",271562,"Connecticut","242937dfd73dc7cc","Long Hill",NULL,"Long Hill, CT","city"
"New London County","09011",271562,"Connecticut","01d9ac46529a9a95","Griswold",NULL,"Griswold, CT","city"
"New London County","09011",271562,"Connecticut","01dda5830937dff8","Poquonock Bridge",NULL,"Poquonock Bridge, CT","city"
"New London County","09011",271562,"Connecticut","014459087dde32e5","East Lyme",NULL,"East Lyme, CT","city"
"New London County","09011",271562,"Connecticut","018abb1b0bc17e07","Ledyard",NULL,"Ledyard, CT","city"
"New London County","09011",271562,"Connecticut","6b24fd2834eaa53c","Niantic",NULL,"Niantic, CT","city"
"New London County","09011",271562,"Connecticut","00755c3b47022c45","Baltic",NULL,"Baltic, CT","city"
"New London County","09011",271562,"Connecticut","4a7eecc75bb43418","Jewett City",NULL,"Jewett City, CT","city"
"New London County","09011",271562,"Connecticut","00289c1c36977e59","Lords Point",NULL,"Lords Point, CT","city"
"Tolland County","09013",155070,"Connecticut","0071abee25a42f44","Storrs",NULL,"Storrs, CT","city"
"Tolland County","09013",155070,"Connecticut","01a916f06046e1e8","Willimantic",NULL,"Willimantic, CT","city"
"Tolland County","09013",155070,"Connecticut","016a1b8069f09434","Tolland",NULL,"Tolland, CT","city"
"Tolland County","09013",155070,"Connecticut","7c985bb5252c7aba","Coventry",NULL,"Coventry, CT","city"
"Tolland County","09013",155070,"Connecticut","00a47702524be1d3","Vernon",NULL,"Vernon, CT","city"
"Tolland County","09013",155070,"Connecticut","01e5937c70b301eb","Ellington",NULL,"Ellington, CT","city"
"Tolland County","09013",155070,"Connecticut","7c3ea95dd76b1bac","South Coventry",NULL,"South Coventry, CT","city"
"Tolland County","09013",155070,"Connecticut","0e8268044125b400","Rockville",NULL,"Rockville, CT","city"
"Tolland County","09013",155070,"Connecticut","018df73d141dc4e3","Stafford",NULL,"Stafford, CT","city"
"Tolland County","09013",155070,"Connecticut","00661fc0658d302e","Stafford Springs",NULL,"Stafford Springs, CT","city"
"Tolland County","09013",155070,"Connecticut","0161c81735f5cd68","Somers",NULL,"Somers, CT","city"
"Tolland County","09013",155070,"Connecticut","01ebe1a6782c84bd","Bolton",NULL,"Bolton, CT","city"
"Tolland County","09013",155070,"Connecticut","389eafaa4228f057","Crystal Lake",NULL,"Crystal Lake, CT","city"
"Tolland County","09013",155070,"Connecticut","07d9e7f24e486002","Agricultural Biotechnology Laboratory Building",NULL,"Agricultural Biotechnology Laboratory Building","poi"
"Hardee County","12049",29807,"Florida","7d19cfee9d6fe52f","Wauchula",NULL,"Wauchula, FL","city"
"Hardee County","12049",29807,"Florida","ed10c57f2dc52f7d","Bowling Green",NULL,"Bowling Green, FL","city"
"Hardee County","12049",29807,"Florida","dd73294f9d51bcfa","Zolfo Springs",NULL,"Zolfo Springs, FL","city"
"Lake County","12069",367924,"Florida","01931c017c8730a9","Clermont",NULL,"Clermont, FL","city"
"Lake County","12069",367924,"Florida","06664699750ebfde","Lady Lake",NULL,"Lady Lake, FL","city"
"Lake County","12069",367924,"Florida","5b92cf17956971b6","Citrus Ridge",NULL,"Citrus Ridge, FL","city"
"Lake County","12069",367924,"Florida","58b6e9297740177f","Tavares",NULL,"Tavares, FL","city"
"Lake County","12069",367924,"Florida","e1ad088723f72290","Eustis",NULL,"Eustis, FL","city"
"Lake County","12069",367924,"Florida","003373ff6667d990","Minneola",NULL,"Minneola, FL","city"
"Lake County","12069",367924,"Florida","bec47d4e345a0fd9","Mascotte",NULL,"Mascotte, FL","city"
"Lake County","12069",367924,"Florida","206c04eb122bf1eb","Silver Lake",NULL,"Silver Lake, FL","city"
"Lake County","12069",367924,"Florida","eb33ee1bfc5b789d","Mount Dora",NULL,"Mount Dora, FL","city"
"Lake County","12069",367924,"Florida","090fad219025f2af","Fruitland Park",NULL,"Fruitland Park, FL","city"
"Lake County","12069",367924,"Florida","3e9e789d837e78eb","Leesburg",NULL,"Leesburg, FL","city"
"Lake County","12069",367924,"Florida","01e3bd4f4255307e","Yalaha",NULL,"Yalaha, FL","city"
"Lake County","12069",367924,"Florida","01f5a9551eb80375","Groveland",NULL,"Groveland, FL","city"
"Lake County","12069",367924,"Florida","8e0d39f683de8865","Mount Plymouth",NULL,"Mount Plymouth, FL","city"
"Lake County","12069",367924,"Florida","dbbd875df397a247","Astatula",NULL,"Astatula, FL","city"
"Lee County","12071",753337,"Florida","711c63250a2df503","Fort Myers",NULL,"Fort Myers, FL","city"
"Lee County","12071",753337,"Florida","840af3eeeab92fea","East Dunbar",NULL,"East Dunbar, FL","city"
"Lee County","12071",753337,"Florida","47d6c4ee241dfc33","Estero",NULL,"Estero, FL","city"
"Lee County","12071",753337,"Florida","3fbcab53578e6f0b","Bonita Springs",NULL,"Bonita Springs, FL","city"
"Lee County","12071",753337,"Florida","0239c5f0a53ca3b6","Lochmoor Waterway Estates",NULL,"Lochmoor Waterway Estates, FL","city"
"Lee County","12071",753337,"Florida","5f233dab0bebb079","Villas",NULL,"Villas, FL","city"
"Lee County","12071",753337,"Florida","fbd1502e5edce6bf","Cape Coral",NULL,"Cape Coral, FL","city"
"Lee County","12071",753337,"Florida","46bf69ae15f33611","San Carlos Park",NULL,"San Carlos Park, FL","city"
"Lee County","12071",753337,"Florida","eedce445ae8552f6","Cypress Lake",NULL,"Cypress Lake, FL","city"
"Lee County","12071",753337,"Florida","95fea8413e475d95","Lehigh Acres",NULL,"Lehigh Acres, FL","city"
"Lee County","12071",753337,"Florida","120b9e2f2ea56f9f","Tice",NULL,"Tice, FL","city"
"Lee County","12071",753337,"Florida","0fc26bdfaa14d005","CVS pharmacy",NULL,"CVS pharmacy","poi"
"Lee County","12071",753337,"Florida","07d9db51e6885002","Hyatt Regency Coconut Point Resort & Spa",NULL,"Hyatt Regency Coconut Point Resort & Spa","poi"
"Lee County","12071",753337,"Florida","07d9de401e480002","Waffle House",NULL,"Waffle House","poi"
"Lee County","12071",753337,"Florida","fcf5c751e7c092ab","McGregor",NULL,"McGregor, FL","city"
"Lee County","12071",753337,"Florida","f7fd50389ad29e58","Three Oaks",NULL,"Three Oaks, FL","city"
"Lee County","12071",753337,"Florida","07d9e4321f482000","Algiers Beach, Sanibel Island",NULL,"Algiers Beach, Sanibel Island","poi"
"Lee County","12071",753337,"Florida","481021182030dbe6","Iona",NULL,"Iona, FL","city"
"Lee County","12071",753337,"Florida","01ac3f6d45c27f58","North Fort Myers",NULL,"North Fort Myers, FL","city"
"Lee County","12071",753337,"Florida","6741728259cc0032","Sanibel",NULL,"Sanibel, FL","city"
"Lee County","12071",753337,"Florida","07d9de9e15488001","Computer Psrts International",NULL,"Computer Psrts International","poi"
"Lee County","12071",753337,"Florida","00d2d9865c557e2a","Burnt Store Marina",NULL,"Burnt Store Marina, FL","city"
"Lee County","12071",753337,"Florida","f125f4e62e0dea12","Harlem Heights",NULL,"Harlem Heights, FL","city"
"Lee County","12071",753337,"Florida","07d9ecb31e880001","Oasis",NULL,"Oasis","poi"
"Lee County","12071",753337,"Florida","07d9ee64ca083000","Sanibel Harbour Resort & Spa",NULL,"Sanibel Harbour Resort & Spa","poi"
"Lee County","12071",753337,"Florida","01f4ebca4dc76fc2","Gateway",NULL,"Gateway, FL","city"
"Lee County","12071",753337,"Florida","07d9cd2a4d081000","JetBlue Park at Fenway South",NULL,"JetBlue Park at Fenway South","poi"
"Lee County","12071",753337,"Florida","9af40f7313cd91cc","FT. MYERS-NAPLES",NULL,"FT. MYERS-NAPLES","admin"
"Lee County","12071",753337,"Florida","b83b5a1ea5ab5d00","Suncoast Estates",NULL,"Suncoast Estates, FL","city"
"Leon County","12073",296826,"Florida","ecbe2aea853af44e","Tallahassee",NULL,"Tallahassee, FL","city"
"Leon County","12073",296826,"Florida","07d9eb4980485000","Cascades Park",NULL,"Cascades Park","poi"
"Leon County","12073",296826,"Florida","07d9f770fd087000","FSU College of Education",NULL,"FSU College of Education","poi"
"Leon County","12073",296826,"Florida","0fc38da59b54d000","The Kearney Center",NULL,"The Kearney Center","poi"
"Leon County","12073",296826,"Florida","07d9e66590087000","Sampson & Young Dorms",NULL,"Sampson & Young Dorms","poi"
"Leon County","12073",296826,"Florida","07d9f339f3082000","Dick Howser Stadium - Mike Martin Field",NULL,"Dick Howser Stadium - Mike Martin Field","poi"
"Leon County","12073",296826,"Florida","07d9db35f8884000","FAMU Al Lawson Jr Multipurpose Center",NULL,"FAMU Al Lawson Jr Multipurpose Center","poi"
"Leon County","12073",296826,"Florida","07d9e7e0c8483001","Twin Oaks @ Southwood",NULL,"Twin Oaks @ Southwood","poi"
"Levy County","12075",43431,"Florida","01e35886066981e0","Williston",NULL,"Williston, FL","city"
"Madison County","12079",19974,"Florida","e785184909c583bb","Madison",NULL,"Madison, FL","city"
"Hendry County","12051",42599,"Florida","ad62ac9099a62f75","Labelle",NULL,"Labelle, FL","city"
"Hendry County","12051",42599,"Florida","006586616659bd60","Port LaBelle",NULL,"Port LaBelle, FL","city"
"Hernando County","12053",193757,"Florida","00fc6fbc34313922","North Weeki Wachee",NULL,"North Weeki Wachee, FL","city"
"Hernando County","12053",193757,"Florida","68042baafa8b7e0a","Spring Hill",NULL,"Spring Hill, FL","city"
"Hernando County","12053",193757,"Florida","0cae997f8bc99cee","Brooksville",NULL,"Brooksville, FL","city"
"Hernando County","12053",193757,"Florida","cb4ff6dac96603bd","High Point",NULL,"High Point, FL","city"
"Hernando County","12053",193757,"Florida","bbe31ba96ba139c4","South Brooksville",NULL,"South Brooksville, FL","city"
"Highlands County","12055",106407,"Florida","4fe500721041558b","Placid Lakes",NULL,"Placid Lakes, FL","city"
"Highlands County","12055",106407,"Florida","b9ecb9ef687acee0","Sebring",NULL,"Sebring, FL","city"
"Highlands County","12055",106407,"Florida","3e7c2c85d395483e","Avon Park",NULL,"Avon Park, FL","city"
"Highlands County","12055",106407,"Florida","b5a31814f8c7bbfb","Sylvan Shores",NULL,"Sylvan Shores, FL","city"
"Highlands County","12055",106407,"Florida","c323d5b34dc8cb2a","Lake Placid",NULL,"Lake Placid, FL","city"
"Hillsborough County","12057",1483557,"Florida","75a3d7a592190ec9","Bloomingdale",NULL,"Bloomingdale, FL","city"
"Hillsborough County","12057",1483557,"Florida","6d4de57fa00a913f","Egypt Lake-Leto",NULL,"Egypt Lake-Leto, FL","city"
"Hillsborough County","12057",1483557,"Florida","553011a282a18fb5","University",NULL,"University, FL","city"
"Hillsborough County","12057",1483557,"Florida","dc62519fda13b4ec","Tampa",NULL,"Tampa, FL","city"
"Hillsborough County","12057",1483557,"Florida","4b121d921ac7e762","Lutz",NULL,"Lutz, FL","city"
"Hillsborough County","12057",1483557,"Florida","017a309d07f2b3f8","Fish Hawk",NULL,"Fish Hawk, FL","city"
"Hillsborough County","12057",1483557,"Florida","a22b1167a3d2c56f","Mango",NULL,"Mango, FL","city"
"Hillsborough County","12057",1483557,"Florida","074d5ce471c43508","Temple Terrace",NULL,"Temple Terrace, FL","city"
"Hillsborough County","12057",1483557,"Florida","01af119d415cd7d2","East Lake-Orient Park",NULL,"East Lake-Orient Park, FL","city"
"Hillsborough County","12057",1483557,"Florida","011aeb76023deccb","Riverview",NULL,"Riverview, FL","city"
"Hillsborough County","12057",1483557,"Florida","bd975a41c2c796e9","Citrus Park",NULL,"Citrus Park, FL","city"
"Hillsborough County","12057",1483557,"Florida","9db9aa483565ef9c","Cheval",NULL,"Cheval, FL","city"
"Hillsborough County","12057",1483557,"Florida","07d9dd6957084000","WFLA News Channel 8 (NBC)",NULL,"WFLA News Channel 8 (NBC)","poi"
"Hillsborough County","12057",1483557,"Florida","9e27ffe7ca397c0a","Town 'n' Country",NULL,"Town 'n' Country, FL","city"
"Hillsborough County","12057",1483557,"Florida","5a5924d17d76eb63","Plant City",NULL,"Plant City, FL","city"
"Hillsborough County","12057",1483557,"Florida","d71f2a3485b7e0ba","Pebble Creek",NULL,"Pebble Creek, FL","city"
"Hillsborough County","12057",1483557,"Florida","2cce4a9792d2d92e","Greater Northdale",NULL,"Greater Northdale, FL","city"
"Hillsborough County","12057",1483557,"Florida","be21e5fe37cc6077","Boyette",NULL,"Boyette, FL","city"
"Hillsborough County","12057",1483557,"Florida","5bf268a34de4d516","Carrollwood",NULL,"Carrollwood, FL","city"
"Hillsborough County","12057",1483557,"Florida","07d9d1dee3882001","Waterleaf",NULL,"Waterleaf","poi"
"Hillsborough County","12057",1483557,"Florida","008c7f677089fd58","Wimauma",NULL,"Wimauma, FL","city"
"Hillsborough County","12057",1483557,"Florida","00c23e64064f65f5","Gibsonton",NULL,"Gibsonton, FL","city"
"Hillsborough County","12057",1483557,"Florida","70b7be4d968912d3","Keystone",NULL,"Keystone, FL","city"
"Hillsborough County","12057",1483557,"Florida","44c12398792e903e","Westchase",NULL,"Westchase, FL","city"
"Hillsborough County","12057",1483557,"Florida","76d195c1204e61b2","Valrico",NULL,"Valrico, FL","city"
"Hillsborough County","12057",1483557,"Florida","00ee737d2da1259c","Sun City Center",NULL,"Sun City Center, FL","city"
"Hillsborough County","12057",1483557,"Florida","10860ede6414f000","Florida Hospital Carrollwood",NULL,"Florida Hospital Carrollwood","poi"
"Hillsborough County","12057",1483557,"Florida","79535b534e17173e","Ruskin",NULL,"Ruskin, FL","city"
"Hillsborough County","12057",1483557,"Florida","51264211e147d635","Lake Magdalene",NULL,"Lake Magdalene, FL","city"
"Hillsborough County","12057",1483557,"Florida","de55c30bd4263e8a","Apollo Beach",NULL,"Apollo Beach, FL","city"
"Hillsborough County","12057",1483557,"Florida","1c8f1d0ca53ff6fb","Seffner",NULL,"Seffner, FL","city"
"Hillsborough County","12057",1483557,"Florida","09491d97a5550000","University of Florida Gulf Coast Research and Education Center",NULL,"University of Florida Gulf Coast Research and Education Center","poi"
"Hillsborough County","12057",1483557,"Florida","0bdfb38f90d56001","The Westshore Grand, A Tribute Portfolio Hotel, Tampa",NULL,"The Westshore Grand, A Tribute Portfolio Hotel, Tampa","poi"
"Hillsborough County","12057",1483557,"Florida","01afc45d690c1f0f","Thonotosassa",NULL,"Thonotosassa, FL","city"
"Hillsborough County","12057",1483557,"Florida","07d9db3da7086001","Don Banks Music",NULL,"Don Banks Music","poi"
"Hillsborough County","12057",1483557,"Florida","07d9d79e38083002","George Edgecomb Courthouse Jury Duty Room 201",NULL,"George Edgecomb Courthouse Jury Duty Room 201","poi"
"Hillsborough County","12057",1483557,"Florida","0fc3a2f645546000","Courtyard by Marriott Tampa Westshore/Airport",NULL,"Courtyard by Marriott Tampa Westshore/Airport","poi"
"Hillsborough County","12057",1483557,"Florida","07d9db831a480000","MacDill AFB Marina",NULL,"MacDill AFB Marina","poi"
"Hillsborough County","12057",1483557,"Florida","07d9eda726c88000","Hard Rock Cafe Tampa",NULL,"Hard Rock Cafe Tampa","poi"
"Hillsborough County","12057",1483557,"Florida","090938c42e551001","Convergys",NULL,"Convergys","poi"
"Hillsborough County","12057",1483557,"Florida","0d70cd3d9894d000","Fionas Fineries",NULL,"Fionas Fineries","poi"
"Hillsborough County","12057",1483557,"Florida","07d9cbd1a7885000","Carollwood Baptist Church",NULL,"Carollwood Baptist Church","poi"
"Hillsborough County","12057",1483557,"Florida","07d9d240e0888002","Circle K",NULL,"Circle K","poi"
"Hillsborough County","12057",1483557,"Florida","07d9d231a8884002","Sheraton Suites Tampa Airport Westshore",NULL,"Sheraton Suites Tampa Airport Westshore","poi"
"Hillsborough County","12057",1483557,"Florida","07d9dc7662c87001","Ehrlich & Hutchinson",NULL,"Ehrlich & Hutchinson","poi"
"Holmes County","12059",21067,"Florida","91d4b250302d207f","Bonifay",NULL,"Bonifay, FL","city"
"Indian River County","12061",161506,"Florida","01fe03be0b0cbcf3","Winter Beach",NULL,"Winter Beach, FL","city"
"Indian River County","12061",161506,"Florida","02a67e042018b506","Florida Ridge",NULL,"Florida Ridge, FL","city"
"Indian River County","12061",161506,"Florida","005d5ab8609665d8","Fellsmere",NULL,"Fellsmere, FL","city"
"Indian River County","12061",161506,"Florida","e377d01511c771b4","Sebastian",NULL,"Sebastian, FL","city"
"Indian River County","12061",161506,"Florida","3cf05613c1dd6dbd","Vero Beach",NULL,"Vero Beach, FL","city"
"Indian River County","12061",161506,"Florida","72dc161c755da17a","Roseland",NULL,"Roseland, FL","city"
"Indian River County","12061",161506,"Florida","0ba6fba42d168000","Hawk's Nest Golf Club",NULL,"Hawk's Nest Golf Club","poi"
"Indian River County","12061",161506,"Florida","01609e69768d517e","Citrus Ridge",NULL,"Citrus Ridge, FL","city"
"Indian River County","12061",161506,"Florida","6a7c76947f5d29c5","South Beach",NULL,"South Beach, FL","city"
"Indian River County","12061",161506,"Florida","2ab88a34213f9c0d","Indian River Shores",NULL,"Indian River Shores, FL","city"
"Indian River County","12061",161506,"Florida","b2acf3dee65e2eaa","Gifford",NULL,"Gifford, FL","city"
"Jackson County","12063",48889,"Florida","971f9d53e982ebd4","Marianna",NULL,"Marianna, FL","city"
"Jackson County","12063",48889,"Florida","07d9f748a9c88002","Florida Caverns State Park",NULL,"Florida Caverns State Park","poi"
"Putnam County","12107",78269,"Florida","332f1eb422ca2569","Palatka",NULL,"Palatka, FL","city"
"Putnam County","12107",78269,"Florida","9aad1c8673e96d8c","East Palatka",NULL,"East Palatka, FL","city"
"St. Johns County","12109",265512,"Florida","28fa4499cc31cb38","Butler Beach",NULL,"Butler Beach, FL","city"
"St. Johns County","12109",265512,"Florida","003c9d934fe18768","World Golf Village",NULL,"World Golf Village, FL","city"
